"token","author","title","year","textClass"
"248670","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1787","Belletristik::Briefe"
"248352","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1798","Belletristik::Briefe"
"234509","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1811","Belletristik::Briefe"
"231740","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1796","Belletristik::Briefe"
"199691","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1802","Belletristik::Briefe"
"193123","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1822","Belletristik::Briefe"
"186793","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1817","Belletristik::Briefe"
"156134","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1806","Belletristik::Briefe"
"19751","Paul, Jean (#118557211)","Jean Pauls Sämtliche Werke: Historisch-kritische Ausgabe","1804","Belletristik::Briefe"
