"token","author","title","year","textClass"
"9263","Luis Durnwalder","Verlesung der Regierungserklärung durch den designierten Landeshauptmann Luis Durnwalder","2008","gesprochen:Rede"
"9250","Helmut Kohl","Rede auf dem 36. Bundesparteitag der CDU in Wiesbaden","1988","gesprochen:Rede"
"9231","Johann Schneider-Ammann","Rede von Bundesrat Johann N. Schneider-Ammann, Vorsteher des Eidgenössischen Departements für Wirtschaft, Bildung und Forschung WBF","2015","gesprochen:Rede"
"9226","Helmut Kohl","Rede auf dem 32. CDU-Parteitag in Stuttgart","1984","gesprochen:Rede"
"8971","Wolfgang Schüssel","Rede in der 7. Sitzung des Nationalrates zur Erklärung der Bundesregierung","2003","gesprochen:Rede"
"8819","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel im Europäischen Parlament","2007","gesprochen:Rede"
"8781","Wolfgang Schäuble","Rede des Bundesministers der Finanzen, Dr. Wolfgang Schäuble, zum Haushaltsgesetz 2011","2010","gesprochen:Rede"
"8735","Luis Durnwalder","Verlesung der Regierungserklärung durch den designierten Landeshauptmann Luis Durnwalder","2003","gesprochen:Rede"
"8649","Frank-Walter Steinmeier","Rede von Außenminister Frank-Walter Steinmeier bei der Ringvorlesung der Justus-Liebig-Universität Gießen","2014","gesprochen:Rede"
"8637","Angela Merkel","Rede von Bundeskanzlerin Dr. Angela Merkel zum Haushaltsgesetz 2019","2018","gesprochen:Rede"
"8625","Sigmar Gabriel","Rede des Bundesministers für Wirtschaft und Energie, Sigmar Gabriel, zum Haushaltsgesetz 2015","2014","gesprochen:Rede"
"8559","Horst Köhler","Berliner Rede 2008 von Bundespräsident Horst Köhler","2008","gesprochen:Rede"
"8550","Arno Kompatscher","Rede von Landeshauptmann Arno Kompatscher an den Südtiroler Landtag zum Haushalt 2016","2015","gesprochen:Rede"
"8532","Luis Durnwalder","Replik des designierten Landeshauptmanns Luis Durnwalder nach der Debatte um die Verlesung der Regierungserklärung","2008","gesprochen:Rede"
"8347","Didier Burkhalter","Rede von Bundesrat Didier Burkhalter","2011","gesprochen:Rede"
"8301","Hans Eichel","Rede des Bundesministers der Finanzen, Hans Eichel, zum Haushaltsgesetz 2003","2002","gesprochen:Rede"
"8282","Peer Steinbrück","Rede des Bundesministers der Finanzen, Peer Steinbrück, bei der Karl-Schiller-Stiftung","2009","gesprochen:Rede"
"8278","Helmut Kohl","Rede anlässlich der Schlussveranstaltung des Deutschen Sparkassentages 1998 in Leipzig","1998","gesprochen:Rede"
"8269","Franz Vranitzky","Rede in der 10. Sitzung des Nationalrates zur Erklärung der Bundesregierung","1996","gesprochen:Rede"
"8235","Wolfgang Schäuble","Rede des Bundesministers der Finanzen, Dr. Wolfgang Schäuble, zum Haushaltsgesetz 2017","2016","gesprochen:Rede"
"8037","Sigmar Gabriel","Rede des Bundesministers für Wirtschaft und Energie, Sigmar Gabriel, zum Haushaltsgesetz 2016","2015","gesprochen:Rede"
"8033","Hans Eichel","Rede des Bundesministers der Finanzen, Hans Eichel, zum Haushaltsgesetz 2000","1999","gesprochen:Rede"
"8011","Helmut Kohl","Rede vor dem Deutschen Bundestag bei der Aussprache über den Bundeshaushalt 1998","1997","gesprochen:Rede"
"7949","Wolfgang Schäuble","Rede des Bundesministers der Finanzen, Dr. Wolfgang Schäuble, zum Haushaltsgesetz 2014","2014","gesprochen:Rede"
"7943","Helmut Kohl","Erklärung der Bundesregierung zum Europäischen Rat in Cardiff, abgegeben von Bundeskanzler Dr. Helmut Kohl vor dem Deutschen Bundestag","1998","gesprochen:Rede"
"7934","Angela Merkel","Regierungserklärung von Bundeskanzlerin Dr. Angela Merkel","2018","gesprochen:Rede"
"7923","Helmut Kohl","Rede auf dem Festakt anlässlich des 50-jährigen Bestehens der Evangelischen Akademie Tutzing","1997","gesprochen:Rede"
"7872","Wolfgang Schäuble","Rede des Bundesministers der Finanzen, Dr. Wolfgang Schäuble, zum Haushaltsgesetz 2010","2010","gesprochen:Rede"
"7864","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel bei der Katholischen Akademie","2009","gesprochen:Rede"
"7862","Franz Müntefering","Grußwort von Vizekanzler Müntefering beim DGB-Bundeskongress","2006","gesprochen:Rede"
"7845","Wolfgang Thierse","Rede des Präsidenten des Deutschen Bundestages, Wolfgang Thierse, beim Ökumenischen Kirchentag am 29.05.2003 in Berlin","2003","gesprochen:Rede"
"7838","Wolfgang Thierse","Rede auf dem Ökumensichen Kirchentag 2003: ""Neue Perspektiven für die Demokratie""","2003","gesprochen:Rede"
"7777","Theo Waigel","Haushaltsgesetz 1996 vor dem Deutschen Bundestag - Einbringungsrede des Bundesministers der Finanzen","1995","gesprochen:Rede"
"7771","Hans Eichel","Rede des Bundesministers der Finanzen, Hans Eichel, an der Humboldt-Universität","2000","gesprochen:Rede"
"7692","Wolfgang Schäuble","Rede des Bundesministers der Finanzen, Dr. Wolfgang Schäuble, zum Haushaltsgesetz 2015","2014","gesprochen:Rede"
"7680","Gerhard Schröder","Rede von Bundeskanzler Gerhard Schröder zum Bundeshaushalt 2005","2004","gesprochen:Rede"
"7673","Helmut Kohl","Rede vor dem Deutschen Bundestag bei der Aussprache über den Beschluss der Bundesregierung zur Festlegung des Teilnehmerkreises an der Dritten Stufe der Europäischen Wirtschafts- und Währungsunion","1998","gesprochen:Rede"
