"token","author","title","year","textClass"
"15811","","No Highway","2011","gesprochen"
"15805","","Darling Companion","2013","gesprochen"
"15760","","""Star Trek: Deep Space Nine"" Broken Link","2005","gesprochen"
"15734","","Transformers 3 - Die dunkle Seite des Mondes","2011","gesprochen"
"15703","","Sirius","2013","gesprochen"
"15669","","Clockers","2006","gesprochen"
"15669","","Den vassa eggen","2008","gesprochen"
"15630","","The American President","2005","gesprochen"
"15623","","La classe operaia va in paradiso","2013","gesprochen"
"15591","","Der Stadtneurotiker","2005","gesprochen"
"15589","","Capricorn One","2012","gesprochen"
"15587","","Frau mit Hund sucht Mann mit Herz","2013","gesprochen"
"15542","","""Star Trek: Deep Space Nine"" The Way of the Warrior","2005","gesprochen"
"15541","","Le comte de Monte-Cristo","2012","gesprochen"
"15504","","Another Thin Man","2011","gesprochen"
"15488","","State and Main","2004","gesprochen"
"15483","","The Man in the Gray Flannel Suit","2013","gesprochen"
"15479","","The Palm Beach Story","2012","gesprochen"
"15478","","Mellan väggarna","2010","gesprochen"
"15469","","Der Glückspilz","2004","gesprochen"
"15441","","Rubbeldiekatz","2012","gesprochen"
"15440","","Yahsi Bati - The Ottoman Cowboys","2010","gesprochen"
"15428","","Quest for Camelot","2004","gesprochen"
"15415","","Det onda arvet","2014","gesprochen"
"15408","","Sunshine","2004","gesprochen"
"15406","","Superman Returns","2006","gesprochen"
"15398","","Operation Petticoat","2008","gesprochen"
"15396","","Wall Street","2010","gesprochen"
"15395","","After the Thin Man","2011","gesprochen"
"15382","","Advise & Consent","2012","gesprochen"
"15380","","Elling","2003","gesprochen"
"15359","","Apollo 13","2000","gesprochen"
"15356","","Vielleicht, vielleicht auch nicht","2013","gesprochen"
"15340","","Gangs of Wasseypur","2013","gesprochen"
"15335","","""Auf den Schwingen des Adlers"" Part I","2014","gesprochen"
"15323","","Silver Linings Playbook","2013","gesprochen"
"15321","","Méprise multiple","2011","gesprochen"
"15284","","Bei Anruf Mord","2011","gesprochen"
"15266","","Giganten","2010","gesprochen"
"15260","","Jackie Brown","2013","gesprochen"
"15251","","""Battlestar Galactica"" Saga of a Star World","2014","gesprochen"
"15237","","The Lion in Winter","2012","gesprochen"
"15227","","Das Doppelleben des Dr. Clitterhouse","2009","gesprochen"
"15223","","Gone Baby Gone","2009","gesprochen"
"15207","","Sideways","2005","gesprochen"
"15187","","12 Angry Men","2004","gesprochen"
"15167","","Der Duft der Frauen","2001","gesprochen"
"15138","","Austin Powers: International Man of Mystery","2005","gesprochen"
"15135","","300","2007","gesprochen"
"15128","","David Copperfield","2013","gesprochen"
"15115","","Six Degrees of Separation","2012","gesprochen"
"15112","","Martial Law 9/11: Rise of the Police State","2007","gesprochen"
"15109","","Very Bad Trip 2","2011","gesprochen"
"15104","","Alexandre","2005","gesprochen"
"15074","","Kokowääh","2011","gesprochen"
"15056","","""Die Sopranos"" Pilot","2004","gesprochen"
"15033","","2 Tage Paris","2007","gesprochen"
"15032","","Pavucina izí","2009","gesprochen"
"14997","","Constantine","2005","gesprochen"
"14991","","Manhattan Murder Mystery","2006","gesprochen"
"14959","","I Belong","2013","gesprochen"
"14950","","Quellen des Lebens","2013","gesprochen"
"14948","","Louis, der Geizkragen","2011","gesprochen"
"14920","","Kiss Them for Me","2006","gesprochen"
"14884","","Ein himmlischer Sünder","2010","gesprochen"
"14873","","Teacher's Pet","2005","gesprochen"
"14860","","The '60s","2008","gesprochen"
"14855","","La graine et le mulet","2010","gesprochen"
"14850","","Goya's Ghosts","2013","gesprochen"
"14842","","Ma geisha","2007","gesprochen"
"14834","","Lucia","2006","gesprochen"
"14811","","Kid Galahad","2011","gesprochen"
"14807","","The World's End","2014","gesprochen"
"14804","","""Den som dræber"" Ondt blod, del 1","2011","gesprochen"
"14797","","""Star Trek: Deep Space Nine"" Rejoined","2005","gesprochen"
"14793","","Plötzlich im letzten Sommer","2003","gesprochen"
"14786","","Wanderlust","2013","gesprochen"
"14782","","White House Down","2014","gesprochen"
"14772","","""Dexter"" The Dark... Whatever","2013","gesprochen"
"14758","","The Thin Man","2011","gesprochen"
"14732","","""The Secret Life of the American Teenager"" Your Cheatin' Heart","2011","gesprochen"
"14728","","Top Gun - Sie fürchten weder Tod noch Teufel","2003","gesprochen"
"14709","","Rocky V","2005","gesprochen"
"14705","","Mephisto","2013","gesprochen"
"14703","","Gosford Park","2013","gesprochen"
"14701","","Vacances","2010","gesprochen"
"14685","","""The Newsroom"" We Just Decided To","2013","gesprochen"
"14666","","""Grey's Anatomy"" Free Falling","2014","gesprochen"
"14646","","8½","2007","gesprochen"
"14644","","Grand Hotel","2005","gesprochen"
"14643","","Hannah and Her Sisters","2014","gesprochen"
"14626","","Hot Fuzz","2010","gesprochen"
"14623","","A Star Is Born","2010","gesprochen"
"14605","","The Thrill of It All","2010","gesprochen"
"14578","","Mad City","2000","gesprochen"
"14552","","Le goût des autres","2011","gesprochen"
"14544","","Pulp Fiction","2005","gesprochen"
"14540","","Lincoln","2013","gesprochen"
"14539","","That Forsyte Woman","2013","gesprochen"
"14534","","Skagerrak","2011","gesprochen"
"14529","","The Prestige","2009","gesprochen"
"14524","","Going My Way","2005","gesprochen"
"14509","","Jammer dat ze 'n canaille is","2014","gesprochen"
"14504","","Im Namen des Vaters","2011","gesprochen"
