"token","author","title","year","textClass"
"1402","Humboldt, Alexander von","Alexander von Humboldt an Joseph Dalton Hooker","1851","Wissenschaft"
"1390","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1849","Wissenschaft"
"1372","Hooker, Joseph Dalton","Joseph Dalton Hooker an Alexander von Humboldt","1855","Wissenschaft"
"1360","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1855","Wissenschaft"
"1325","Humboldt, Alexander von","Alexander von Humboldt an Karl Ludwig Willdenow","1810","Wissenschaft"
"1319","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1830","Wissenschaft"
"1318","Hooker, Joseph Dalton","Joseph Dalton Hooker an Alexander von Humboldt","1851","Wissenschaft"
"1311","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1830","Wissenschaft"
"1306","Lambert, Aylmer Bourke","Ab – Aylmer Bourke Lambert an Alexander von Humboldt","1820","Wissenschaft"
"1282","Schlagintweit-Sakünlünski, Hermann; Schlagintweit, Robert, Freiherr von","Hermann und Robert Schlagintweit an Alexander von Humboldt","1859","Wissenschaft"
"1254","Schomburgk, Otto Alfred","Otto Schomburgk an Alexander von Humboldt","1844","Wissenschaft"
"1218","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1847","Wissenschaft"
"1216","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1844","Wissenschaft"
"1211","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1846","Wissenschaft"
"1197","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1848","Wissenschaft"
"1143","Schomburgk, Moritz Richard","Richard Schomburgk an Alexander von Humboldt","1847","Wissenschaft"
"1135","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1844","Wissenschaft"
"1095","Lisboa, Miguel Maria","Miguel Maria Lisboa an Alexander von Humboldt","1854","Wissenschaft"
"1092","Schlagintweit, Adolph von","Adolph Schlagintweit an Alexander von Humboldt","1851","Wissenschaft"
"1072","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1852","Wissenschaft"
"1069","Schomburgk, Sir Robert Hermann","Robert Hermann Schomburgk an Alexander von Humboldt","1850","Wissenschaft"
"1064","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1840","Wissenschaft"
"1044","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1853","Wissenschaft"
"1037","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1833","Wissenschaft"
"1030","Schomburgk, Sir Robert Hermann","Robert Hermann Schomburgk an Alexander von Humboldt","1840","Wissenschaft"
"1015","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1845","Wissenschaft"
"997","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1839","Wissenschaft"
"994","Humboldt, Alexander von","Alexander von Humboldt an Joseph Dalton Hooker","1847","Wissenschaft"
"994","Schomburgk, Sir Robert Hermann","Robert Hermann Schomburgk an Alexander von Humboldt","1857","Wissenschaft"
"944","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1828","Wissenschaft"
"938","Rugendas, Johann Moritz","Johann Moritz Rugendas an Alexander von Humboldt","1826","Wissenschaft"
"926","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1846","Wissenschaft"
"921","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1835","Wissenschaft"
"907","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1847","Wissenschaft"
"903","Walker-Arnott, George Arnott","L – George Arnott Walker-Arnott an Alexander von Humboldt","1822","Wissenschaft"
"888","Humboldt, Alexander von","Alexander von Humboldt an Dietrich Ludwig Gustav Karsten","1805","Wissenschaft"
"883","Schlagintweit-Sakünlünski, Hermann","Hermann Schlagintweit an Alexander von Humboldt","1852","Wissenschaft"
"875","Schlagintweit-Sakünlünski, Hermann","Hermann Schlagintweit an Alexander von Humboldt","1855","Wissenschaft"
"850","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1842","Wissenschaft"
"847","Rugendas, Johann Moritz","Johann Moritz Rugendas an Alexander von Humboldt","1829","Wissenschaft"
"831","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1853","Wissenschaft"
"827","Humboldt, Alexander von","Alexander von Humboldt an Adolphe de Polier","1830","Wissenschaft"
"820","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1854","Wissenschaft"
"807","Humboldt, Alexander von","Alexander von Humboldt an Karl Ludwig Willdenow","1803","Wissenschaft"
"795","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1858","Wissenschaft"
"789","Ehrenberg, Christian Gottfried","Christian Gottfried Ehrenberg an Alexander von Humboldt","1849","Wissenschaft"
"789","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1856","Wissenschaft"
"789","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1851","Wissenschaft"
"776","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1837","Wissenschaft"
"731","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1829","Wissenschaft"
"722","Bonpland, Aimé Jacques; Humboldt, Alexander von","Alexander von Humboldt an Karl Ludwig Willdenow","1811","Wissenschaft"
"708","Schlagintweit, Adolph von","Adolph Schlagintweit an Alexander von Humboldt","1856","Wissenschaft"
"697","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1834","Wissenschaft"
"644","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1834","Wissenschaft"
"610","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1817","Wissenschaft"
"605","Schlagintweit, Adolph von","Adolph Schlagintweit an Alexander von Humboldt","1852","Wissenschaft"
"590","Schlagintweit-Sakünlünski, Hermann","Hermann Schlagintweit an Alexander von Humboldt","1857","Wissenschaft"
"582","Humboldt, Alexander von","Alexander von Humboldt an Karl Friedrich Schinkel","1830","Wissenschaft"
"574","Kunth, Carl Sigismund","Carl Sigismund Kunth an Alexander von Humboldt","1848","Wissenschaft"
"556","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1857","Wissenschaft"
"541","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1837","Wissenschaft"
"536","Ehrenberg, Christian Gottfried","Christian Gottfried Ehrenberg an Alexander von Humboldt","1832","Wissenschaft"
"531","Schomburgk, Sir Robert Hermann","Robert Hermann Schomburgk an Alexander von Humboldt","1853","Wissenschaft"
"519","Schomburgk, Moritz Richard","Richard Schomburgk an Alexander von Humboldt","1843","Wissenschaft"
"512","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1833","Wissenschaft"
"503","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1841","Wissenschaft"
"497","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1826","Wissenschaft"
"494","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1830","Wissenschaft"
"484","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1854","Wissenschaft"
"484","Schlagintweit-Sakünlünski, Hermann","Hermann Schlagintweit an Alexander von Humboldt","1849","Wissenschaft"
"443","Schlagintweit-Sakünlünski, Hermann","Hermann Schlagintweit an Alexander von Humboldt","1858","Wissenschaft"
"438","Schomburgk, Otto Alfred","Otto Schomburgk an Alexander von Humboldt","1849","Wissenschaft"
"433","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1831","Wissenschaft"
"422","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1825","Wissenschaft"
"415","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1832","Wissenschaft"
"372","Humboldt, Alexander von","Alexander von Humboldt an Hermann und Robert Schlagintweit","1858","Wissenschaft"
"363","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1828","Wissenschaft"
"361","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1837","Wissenschaft"
"360","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1820","Wissenschaft"
"354","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","0","Wissenschaft"
"347","Humboldt, Alexander von","Alexander von Humboldt an Karl Ludwig Willdenow","1796","Wissenschaft"
"338","Schlagintweit, Robert, Freiherr von","Robert Schlagintweit an Alexander von Humboldt","1856","Wissenschaft"
"337","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1846","Wissenschaft"
