"token","author","title","year","textClass"
"412999","Masius, Hermann","Deutsches Lesebuch für höhere Unterrichts-Anstalten. Für obere Klassen ; Theil 3 ; 3. Aufl.","1874","Gebrauchsliteratur::Schulbuch"
"412809","Stein, Christian Gottfried Daniel","Handbuch der Geographie und Statistik. [Bd. 2] ; Bd. 2 ; 4., verm. u. verb. Aufl.","1819","Gebrauchsliteratur::Schulbuch"
"412049","","Deutsches Lesebuch für höhere Lehranstalten ; Zweite, verbesserte Auflage","1877","Gebrauchsliteratur::Schulbuch"
"403605","","Oldenburger Volksschullesebuch für Oberklassen ; Siebente Auflage","1894","Gebrauchsliteratur::Schulbuch"
"403219","Pütz, Wilhelm","Historische Darstellungen und Charakteristiken. Die Geschichte der neuern Zeit ; Bd. 3","1864","Gebrauchsliteratur::Schulbuch"
"402427","","Lesebuch für die Oberstufe der evangelischen Volksschulen des Herzogtums Oldenburg","1903","Gebrauchsliteratur::Schulbuch"
"400236","Knauth, Franz","Sieben Bücher deutscher Dichtungen ; 6. Aufl.","1882","Gebrauchsliteratur::Schulbuch"
"399377","","Deutscher Dichterhain","1901","Gebrauchsliteratur::Schulbuch"
"394581","Kehrein, Joseph","Deutsches Lesebuch für Gymnasien, Seminarien, Realschulen. [Obere Lehrstufe] ; Obere Lehrstufe ; 5., verm. u. verb. Aufl.","1873","Gebrauchsliteratur::Schulbuch"
"394445","","Lesebuch für deutsche Lehrerbildungsanstalten. Für die Oberstufe der Seminare und zur Weiterbildung für Lehrer ; Band 4, [Schülerband] ; Dreizehnte Auflage","1904","Gebrauchsliteratur::Schulbuch"
"394419","Blanc, Ludwig Gottfried:Lange, Henry","Handbuch des Wissenswürdigsten aus der Natur und Geschichte der Erde und ihrer Bewohner. Asien, Australien, Afrika, Amerika ; Bd. 3","1869","Gebrauchsliteratur::Schulbuch"
"393150","","Lesebuch für die Königlich Preußischen Unteroffizierschulen","1890","Gebrauchsliteratur::Schulbuch"
"391974","","Lesebuch für deutsche Lehrerbildungsanstalten. Für Seminarvorbereitungsanstalten und Fortbildungsschulen ; Bd. 1 = Vorstufe, [Schülerband] ; Einundzwanzigste, unveränderte Auflage","1909","Gebrauchsliteratur::Schulbuch"
"390831","","Aus deutschen Lesebüchern. Aus deutschen Lesebüchern ; Bd. 2, [Schülerbd.] ; herausgegeben von Friedrich Polack und Paul Polack","1912","Gebrauchsliteratur::Schulbuch"
"390674","Deycks, Ferdinand","Deutsches Lesebuch für die oberen Klassen höherer Schulen ; 6. Aufl.","1884","Gebrauchsliteratur::Schulbuch"
"389767","Oehlmann, Ernst","E. v. Seydlitz'sche Geographie. Großes Lehrbuch der Geographie ; Ausg. C ; 23. Bearb., ausgestattet mit 284 Kt. u. erl. Abb. in Schwarzdr., sowie 4 Kt. u. 9 Taf. in vielfachem Farbendr.","1902","Gebrauchsliteratur::Schulbuch"
"388836","","Lesebuch für ländliche Fortbildungsschulen sowie für landwirtschaftliche Winter- und Ackerbauschulen. [Teil 1, [Schülerband]] ; Teil 1, [Schülerband] ; Ausgabe A, [für die ländlichen Fortbildungsschulen in günstigeren örtlichen Verhältnissen be"
"388037","","Deutsches Lesebuch für Lehrerbildungsanstalten. Für die Präparandenanstalt ; Teil 1, [Schülerband] ; Zweite, durchgesehene Auflage","1908","Gebrauchsliteratur::Schulbuch"
"386871","","Lesebuch für deutsche Lehrerbildungsanstalten. Für die Oberstufe der Lehrerseminare sowie zur Fortbildung für Lehrer ; Band 4, [Schülerband]","1875","Gebrauchsliteratur::Schulbuch"
"386253","Hansen, Karl","Deutsches Lesebuch. Deutsche Dichter und Prosaiker ; Teil 5, [Schülerbd.] ; Dritte, sehr erweiterte und verbesserte Auflage","1886","Gebrauchsliteratur::Schulbuch"
"385829","","Erzählungen aus der Weltgeschichte","1839","Gebrauchsliteratur::Schulbuch"
"384455","Pütz, Wilhelm","Historische Darstellungen und Charakteristiken. Die Geschichte des Alterthums ; Bd. 1","1861","Gebrauchsliteratur::Schulbuch"
"383721","Polack, Friedrich","Aus deutschen Lesebüchern. [Bd. 3, [Schülerbd.]] ; Bd. 3, [Schülerbd.] ; 4. Auflage","1897","Gebrauchsliteratur::Schulbuch"
"378064","Sommer, Wilhelm","Deutsches Lesebuch für höhere Lehranstalten, nebst einem Abriß der Poetik und Litteraturgeschichte ; Vierte Auflage","1886","Gebrauchsliteratur::Schulbuch"
"376325","Blanc, Ludwig Gottfried:Lange, Henry","Handbuch des Wissenswürdigsten aus der Natur und Geschichte der Erde und ihrer Bewohner. Allgemeine Einleitung, Portugal, Spanien, Frankreich, Britisches Reich, Holland, Belgien, Schweiz ; Bd. 1","1868","Gebrauchsliteratu"
"371757","","Deutsches Lesebuch für Gymnasien, Seminarien, Realschulen. Altdeutsches Lesebuch ; Teil 1","1899","Gebrauchsliteratur::Schulbuch"
"370945","Weber, Georg","Die Weltgeschichte in übersichtlicher Darstellung ; 17., rev. u. bis zur Gegenwart fortgef. Aufl.","1879","Gebrauchsliteratur::Schulbuch"
"367034","Grube, August Wilhelm","Geographische Charakterbilder. [Theil 1] ; Theil 1 ; 14., verm. u. verb. Aufl.","1875","Gebrauchsliteratur::Schulbuch"
"366486","","Lesebuch für deutsche Lehrerbildungsanstalten. Für Seminarvorbereitungsanstalten und Fortbildungsschulen ; Bd. 1 = Vorstufe, [Schülerband]","1874","Gebrauchsliteratur::Schulbuch"
"364689","Bumüller, Johannes","Die Weltgeschichte. Geschichte der neuen Zeit für Mittelschulen und zum Selbstunterricht ; Theil 3 ; 5., verb. Aufl.","1862","Gebrauchsliteratur::Schulbuch"
"362819","Roßbach, Ferdinand","Hülfsbuch für den Unterricht in der deutschen Geschichte, mit besonderer Berücksichtigung der Kulturgeschichte","1896","Gebrauchsliteratur::Schulbuch"
"362763","Pütz, Wilhelm","Historische Darstellungen und Charakteristiken. Die Geschichte der neuern Zeit ; Bd. 3 ; 2., umgearb. Aufl.","1876","Gebrauchsliteratur::Schulbuch"
"362141","Pütz, Wilhelm","Charakteristiken zur vergleichenden Erd- und Völkerkunde. [Bd. 2] ; Bd. 2","1860","Gebrauchsliteratur::Schulbuch"
"361669","Bumüller, Johannes","Die Weltgeschichte. Geschichte des Alterthums für Mittelschulen und zum Selbstunterricht ; [Theil] 1 ; 4., verb. Aufl.","1857","Gebrauchsliteratur::Schulbuch"
"361135","","Lehr- und Lesebuch für die gewerblichen Fortbildungsschulen Bayerns","1886","Gebrauchsliteratur::Schulbuch"
"359445","","Deutsches Lese- und Bildungsbuch für höhere katholische Schulen ; 7. Aufl.","1874","Gebrauchsliteratur::Schulbuch"
"359364","Rolfus, Hermann","Leitfaden der allgemeinen Weltgeschichte ; 3., verb. und bis auf die neueste Zeit geführte Aufl.","1881","Gebrauchsliteratur::Schulbuch"
"357568","","Des Mägdleins Dichterwald ; Achte Auflage","1878","Gebrauchsliteratur::Schulbuch"
"356968","Weber, Georg","Lehrbuch der Weltgeschichte. [Bd. 1] ; Bd. 1 ; 6., durchaus verb. und in der alten und mittleren Geschichte bedeutend erw. Aufl.","1854","Gebrauchsliteratur::Schulbuch"
"356259","Schöppner, Alexander:König, Leo","Charakterbilder aus der Weltgeschichte. Charakterbilder aus der Geschichte der Apostasie der Völker ; Band 3 ; 4., gänzlich umgearb. und ill. Aufl.","1910","Gebrauchsliteratur::Schulbuch"
"355384","Guthe, Hermann","Lehrbuch der Geographie für die mittleren und oberen Klassen höherer Bildungsanstalten sowie zum Selbststudium ; 2. Aufl.","1872","Gebrauchsliteratur::Schulbuch"
"353053","Dittenberger, Theophor Friedrich:Nägele, Franz Karl","Geographie für Lyceen, Gymnasien, Mittelschulen und zum Privatunterrichte ; 4., durchaus neu bearb. u. verb. Aufl., mit 8 ausführl. Tab., lat. u. dt. Reg. u. 9 Versinnlichungscharten","1837","Gebrauchslit"
"352082","Zeiß, Gustav","Lehrbuch der allgemeinen Geschichte vom Standpunkte der Kultur. Geschichte des Alterthums ; Theil 1","1852","Gebrauchsliteratur::Schulbuch"
"351165","Dittmar, Heinrich","Die deutsche Geschichte in ihren wesentlichen Grundzügen und in einem übersichtlichen Zusammenhang ; durchges. und bis auf die neueste Zeit fortgef. von K. Abicht","1880","Gebrauchsliteratur::Schulbuch"
"350814","","Lesebuch für höhere Lehranstalten. [Teil 3, [Schülerband]] ; Teil 3, [Schülerband]","1883","Gebrauchsliteratur::Schulbuch"
"350648","Wagner, Hermann:Guthe, Hermann","Lehrbuch der Geographie. Allgemeine Erdkunde, Länderkunde der außereuropäischen Erdtheile ; [Bd.] 1 ; 5. Aufl.","1882","Gebrauchsliteratur::Schulbuch"
"349713","Sickler, Friedrich Karl Ludwig","Handbuch der Alten Geographie für Gymnasien und zum Selbstunterricht. [Theil 2] ; Theil 2 ; 2., sehr verm. u. berichtigte Ausg.","1832","Gebrauchsliteratur::Schulbuch"
"348964","Maurer, Ch. F.","Völker- und Staatengeschichte in neuen und alten Darstellungen. Geschichte der Hellenen in neuen und alten Darstellungen ; 1","1884","Gebrauchsliteratur::Schulbuch"
"348563","","Realienbuch für die Schulen des Großherzogtums Hessen ; [Ausg. A, 2., verb. Aufl.]","1900","Gebrauchsliteratur::Schulbuch"
"348556","Dittmar, Gottlob","Gottlob Dittmar's deutsches Lesebuch für die weibliche Jugend in Schule und Haus. [Teil 2, [Schülerband]] ; Teil 2, [Schülerband] ; Zweite gänzlich umgearbeitete Auflage","1882","Gebrauchsliteratur::Schulbuch"
"348045","Bumüller, Johannes:Widmann, Simon Peter","Johannes Bumüllers Lehrbuch der Weltgeschichte. Geschichte der Neuzeit ; Teil 3 ; 7. Aufl","1897","Gebrauchsliteratur::Schulbuch"
"346261","","Lesebuch für deutsche Lehrerbildungsanstalten. Für die Unterstufe der Lehrerseminare ; Band 2, [Schülerband] ; Vierzehnte Auflage, (nach der für Deutschland, Österreich und die Schweiz gültigen Rechtschreibung vom Jahre 1902)","1903","Gebrauchsliteratu"
"346058","Tetzner, Theodor","Neueste vollständige Erdbeschreibung für Bürgerschulen, Seminarien und zum Selbstunterricht","1842","Gebrauchsliteratur::Schulbuch"
