"token","author","title","year","textClass"
"270439","Fontane, Theodor (#118534262)","Vor dem Sturm","1878","Belletristik::Roman"
"266517","Manzoni, Alessandro (#118577409)","Die Verlobten","1825","Belletristik::Roman"
"264827","La Roche, Sophie (#118569767)","Rosaliens Briefe an ihre Freundin Mariane von St**","1779","Belletristik::Roman"
"264751","Dahn, Felix (#118523392)","Kampf um Rom","1876","Belletristik::Roman"
"256707","Bernhardi, Sophie (#118973665)","Evremont","1836","Belletristik::Roman"
"254410","Dostojewski, Fjodor (#118527053)","Verbrechen und Strafe (Schuld und Sühne)","1866","Belletristik::Roman"
"252896","Anonym","Erzählungen aus 1001 Nacht (Auswahl)","1914","Belletristik::Prosa"
"249200","Sienkiewicz, Henryk (#118797107)","Quo vadis?","1895","Belletristik::Roman"
"248225","Paalzow, Henriette (#11601122X)","Godwie-Castle","1836","Belletristik::Roman"
"247738","Brontë, Charlotte (Currer Bell; #118638009)","Jane Eyre","1847","Belletristik::Roman"
"241767","Harsdörffer, Georg Philipp (#118546139)","Der Grosse Schauplatz jämmerlicher Mordgeschichte","1656","Belletristik::Prosa"
"240423","Miller, Johann Martin (#118784013)","Siegwart. Eine Klostergeschichte","1776","Belletristik::Roman"
"237707","Musäus, Johann Karl August (#118735365)","Volksmärchen der Deutschen","1782","Belletristik::Märchen"
"235420","Jahn, Ulrich (#117065587; ed.)","Volksmärchen aus Pommern und Rügen","1891","Belletristik::Märchen; Sagen"
"234012","Immermann, Karl (#118555553)","Die Epigonen","1836","Belletristik::Roman"
"232078","Gontscharow, Iwan (#118540734)","Oblomow","1859","Belletristik::Roman"
"229933","Goethe, Johann Wolfgang (#118540238)","Zur Farbenlehre","1810","Wissenschaft::Naturwissenschaft"
"229753","Goethe, Johann Wolfgang (#118540238)","Wilhelm Meisters Lehrjahre","1795","Belletristik::Roman"
"229302","Grimm, Jacob (#118542257); Grimm, Wilhelm (#118542265)","Deutsche Sagen","1816","Belletristik::Sagen"
"227612","Kuhn, Adalbert (#116601825)","Sagen, Gebräuche und Märchen aus Westfalen","1859","Belletristik::Märchen; Sagen"
"227381","Grimmelshausen, Hans Jakob Christoffel (#118542273)","Der abenteuerliche Simplicissimus Teutsch","1669","Belletristik::Roman"
"226902","Balzac, Honoré (#118506358)","Glanz und Elend der Kurtisanen","1838","Belletristik::Roman"
"226168","Wörishöffer, Sophie (#105404624)","Robert der Schiffsjunge","1877","Belletristik::Roman"
"225665","Herder, Johann Gottfried (#118549553)","Briefe zur Beförderung der Humanität","1793","Gebrauchsliteratur::Theorie"
"225569","Spielhagen, Friedrich (#118616196)","Problematische Naturen. Erste Abtheilung","1861","Belletristik::Roman"
"224753","Verne, Jules (#118626620)","Die Kinder des Kapitän Grant","1875","Belletristik::Roman"
"224237","Verne, Jules (#118626620)","Die geheimnißvolle Insel","1875","Belletristik::Roman"
"223752","Hippel, Theodor Gottlieb (#11855137X)","Kreuz- und Querzüge des Ritters A bis Z","1760","Belletristik::Roman"
"223567","Arnim, Achim (#118504177)","Die Kronenwächter","1817","Belletristik::Roman"
"223156","Möllhausen, Balduin (#118784412)","Die Mandanenwaise","1865","Belletristik::Prosa"
"220851","Grimmelshausen, Hans Jakob Christoffel (#118542273)","Der abenteuerliche Simplicissimus (Ausgabe 1956)","1668","Belletristik::Roman"
"220443","Grimm, Jacob (#118542257); Grimm, Wilhelm (#118542265)","Kinder- und Hausmärchen (1812-15)","1812","Belletristik::Märchen"
"218816","Zesen, Philipp (#118636596)","Simson","1679","Belletristik::Roman"
"216343","Hugo, Victor (#118554654)","Der Glöckner von Notre Dame","1831","Belletristik::Roman"
"215748","Kurz, Hermann (#118778277)","Der Sonnenwirt","1855","Belletristik::Roman"
"214164","Sade, Donatien Alphonse François (Marquis de Sade; #118604759)","Die Geschichte der Justine oder die Nachteile der Tugend","1791","Belletristik::Roman"
"213022","Keller, Gottfried (#11856109X)","Die Leute von Seldwyla","1856","Belletristik::Prosa"
"212390","Ganghofer, Ludwig (#118537490)","Der Ochsenkrieg","1914","Belletristik::Roman"
"211299","Laube, Heinrich (#118570080)","Das junge Europa","1833","Belletristik::Roman"
"210695","May, Karl (#118818651)","Und Friede auf Erden!","1904","Belletristik::Reiseliteratur"
"208632","Sterne, Lawrence (#11861794X)","Tristram Shandy","1759","Belletristik::Roman"
"208349","Arnim, Bettina (#118504185)","Goethes Briefwechsel mit einem Kinde","1835","Belletristik::Roman"
"207202","Paul, Jean (#118557211)","Blumen-, Frucht- und Dornenstücke","1796","Belletristik::Roman; Prosa"
"206509","May, Karl (#118818651)","Ardistan und Dschinnistan II","1909","Belletristik::Reiseliteratur"
"206119","May, Karl (#118818651)","Im Reiche des silbernen Löwen IV","1903","Belletristik::Reiseliteratur"
"200372","May, Karl (#118818651)","Orangen und Datteln","1896","Belletristik::Reiseliteratur"
"199326","May, Karl (#118818651)","Im Lande des Mahdi I","1896","Belletristik::Reiseliteratur"
"199230","Spielhagen, Friedrich (#118616196)","Problematische Naturen. Zweite Abtheilung (Durch Nacht zum Licht)","1862","Belletristik::Roman"
"199140","May, Karl (#118818651)","Old Surehand I","1894","Belletristik::Reiseliteratur"
"198369","May, Karl (#118818651)","Im Reiche des silbernen Löwen III","1902","Belletristik::Reiseliteratur"
"197985","Ganghofer, Ludwig (#118537490)","Schloß Hubertus","1895","Belletristik::Roman"
