"token","author","title","year","textClass"
"40135","","Nachrichten aus der Brüder-Gemeine, 1830, Nr. 4.","1830","Zeitung"
"40110","","Nachrichten aus der Brüder-Gemeine, 1829, Nr. 5.","1829","Zeitung"
"39974","","Nachrichten aus der Brüder-Gemeine, 1833, Nr. 5.","1833","Zeitung"
"39808","","Nachrichten aus der Brüder-Gemeine, 1828, Nr. 4.","1828","Zeitung"
"39794","","Nachrichten aus der Brüder-Gemeine, 1829, Nr. 6.","1829","Zeitung"
"39754","","Nachrichten aus der Brüder-Gemeine, 1825, Nr. 4.","1825","Zeitung"
"39745","","Nachrichten aus der Brüder-Gemeine, 1831, Nr. 1.","1831","Zeitung"
"39635","","Nachrichten aus der Brüder-Gemeine, 1828, Nr. 1.","1828","Zeitung"
"39634","","Nachrichten aus der Brüder-Gemeine, 1827, Nr. 2.","1827","Zeitung"
"39482","","Nachrichten aus der Brüder-Gemeine, 1827, Nr. 4.","1827","Zeitung"
"39398","","Nachrichten aus der Brüder-Gemeine, 1829, Nr. 4.","1829","Zeitung"
"39348","","Nachrichten aus der Brüder-Gemeine, 1840, Nr. 1.","1840","Zeitung"
"39299","","Nachrichten aus der Brüder-Gemeine, 1826, Nr. 1.","1826","Zeitung"
"39243","","Nachrichten aus der Brüder-Gemeine, 1838, Nr. 6.","1838","Zeitung"
"39149","","Nachrichten aus der Brüder-Gemeine, 1836, Nr. 3.","1836","Zeitung"
"38804","","Nachrichten aus der Brüder-Gemeine, 1820, Nr. 5.","1820","Zeitung"
"38726","","Nachrichten aus der Brüder-Gemeine, 1837, Nr. 2.","1837","Zeitung"
"38693","","Nachrichten aus der Brüder-Gemeine, 1837, Nr. 5.","1837","Zeitung"
"38677","","Nachrichten aus der Brüder-Gemeine, 1835, Nr. 2.","1835","Zeitung"
"38577","","Nachrichten aus der Brüder-Gemeine, 1831, Nr. 2.","1831","Zeitung"
"38539","","Nachrichten aus der Brüder-Gemeine, 1827, Nr. 1.","1827","Zeitung"
"38464","","Nachrichten aus der Brüder-Gemeine, 1826, Nr. 3.","1826","Zeitung"
"38437","","Nachrichten aus der Brüder-Gemeine, 1833, Nr. 6.","1833","Zeitung"
"38400","","Nachrichten aus der Brüder-Gemeine, 1832, Nr. 4.","1832","Zeitung"
"37761","","Nachrichten aus der Brüder-Gemeine, 1834, Nr. 5.","1834","Zeitung"
"37187","","Nachrichten aus der Brüder-Gemeine, 1837, Nr. 6.","1837","Zeitung"
"37077","","Nachrichten aus der Brüder-Gemeine, 1830, Nr. 6.","1830","Zeitung"
"36958","","Nachrichten aus der Brüder-Gemeine, 1826, Nr. 5.","1826","Zeitung"
"36078","","Nachrichten aus der Brüder-Gemeine, 1834, Nr. 4.","1834","Zeitung"
"35932","","Nachrichten aus der Brüder-Gemeine, 1835, Nr. 3.","1835","Zeitung"
"35838","","Nachrichten aus der Brüder-Gemeine, 1821, Nr. 4.","1821","Zeitung"
"35505","","Nachrichten aus der Brüder-Gemeine, 1830, Nr. 5.","1830","Zeitung"
"34892","","Nachrichten aus der Brüder-Gemeine, 1832, Nr. 5.","1832","Zeitung"
"34823","","Nachrichten aus der Brüder-Gemeine, 1823, Nr. 4.","1823","Zeitung"
"34579","","Nachrichten aus der Brüder-Gemeine, 1824, Nr. 6.","1824","Zeitung"
"34562","","Nachrichten aus der Brüder-Gemeine, 1830, Nr. 2.","1830","Zeitung"
"33957","","Nachrichten aus der Brüder-Gemeine, 1825, Nr. 5.","1825","Zeitung"
"33327","","Nachrichten aus der Brüder-Gemeine, 1831, Nr. 6.","1831","Zeitung"
"33262","","Nachrichten aus der Brüder-Gemeine, 1826, Nr. 2.","1826","Zeitung"
"32830","","Nachrichten aus der Brüder-Gemeine, 1822, Nr. 1.","1822","Zeitung"
"32451","","Nachrichten aus der Brüder-Gemeine, 1828, Nr. 2.","1828","Zeitung"
"32346","","Nachrichten aus der Brüder-Gemeine, 1833, Nr. 2.","1833","Zeitung"
"32225","","Nachrichten aus der Brüder-Gemeine, 1823, Nr. 6.","1823","Zeitung"
"32045","","Nachrichten aus der Brüder-Gemeine, 1827, Nr. 3.","1827","Zeitung"
"31824","","Nachrichten aus der Brüder-Gemeine, 1823, Nr. 2.","1823","Zeitung"
"31655","","Nachrichten aus der Brüder-Gemeine, 1822, Nr. 2.","1822","Zeitung"
"31441","","Nachrichten aus der Brüder-Gemeine, 1828, Nr. 3.","1828","Zeitung"
"30970","","Nachrichten aus der Brüder-Gemeine, 1833, Nr. 1.","1833","Zeitung"
"30600","","Nachrichten aus der Brüder-Gemeine, 1827, Nr. 6.","1827","Zeitung"
"30388","","Nachrichten aus der Brüder-Gemeine, 1821, Nr. 3.","1821","Zeitung"
"28638","","Nachrichten aus der Brüder-Gemeine, 1819, Nr. 5.","1819","Zeitung"
"28424","","Nachrichten aus der Brüder-Gemeine, 1836, Nr. 5.","1836","Zeitung"
"28364","","Nachrichten aus der Brüder-Gemeine, 1819, Nr. 3.","1819","Zeitung"
"28143","","Nachrichten aus der Brüder-Gemeine, 1819, Nr. 4.","1819","Zeitung"
"27693","","Nachrichten aus der Brüder-Gemeine, 1819, Nr. 6.","1819","Zeitung"
"26595","","Nachrichten aus der Brüder-Gemeine, 1819, Nr. 2.","1819","Zeitung"
"24684","","Nachrichten aus der Brüder-Gemeine, 1839, Nr. 6.","1839","Zeitung"
"24516","","Nachrichten aus der Brüder-Gemeine, 1821, Nr. 6.","1821","Zeitung"
"23330","","Nachrichten aus der Brüder-Gemeine, 1824, Nr. 1.","1824","Zeitung"
"23266","","Nachrichten aus der Brüder-Gemeine, 1832, Nr. 2.","1832","Zeitung"
"23236","","Nachrichten aus der Brüder-Gemeine, 1822, Nr. 5.","1822","Zeitung"
"22759","","Nachrichten aus der Brüder-Gemeine, 1832, Nr. 1.","1832","Zeitung"
"22390","","Nachrichten aus der Brüder-Gemeine, 1825, Nr. 1.","1825","Zeitung"
"21433","","Nachrichten aus der Brüder-Gemeine, 1825, Nr. 6.","1825","Zeitung"
"21111","","Nachrichten aus der Brüder-Gemeine, 1823, Nr. 5.","1823","Zeitung"
"20470","","Nachrichten aus der Brüder-Gemeine, 1820, Nr. 3.","1820","Zeitung"
"18789","","Nachrichten aus der Brüder-Gemeine, 1834, Nr. 6.","1834","Zeitung"
"17653","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 12.","1892","Zeitung"
"17623","","Nachrichten aus der Brüder-Gemeine, 1822, Nr. 3.","1822","Zeitung"
"16712","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 2.","1892","Zeitung"
"16552","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 5.","1892","Zeitung"
"16336","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 3.","1892","Zeitung"
"16208","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 8.","1892","Zeitung"
"16083","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 11.","1892","Zeitung"
"16022","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 7.","1892","Zeitung"
"15960","","Nachrichten aus der Brüder-Gemeine, 1822, Nr. 4.","1822","Zeitung"
"15896","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 9.","1892","Zeitung"
"15447","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 6.","1892","Zeitung"
"15329","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 1.","1892","Zeitung"
"15245","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 4.","1892","Zeitung"
"14894","","Nachrichten aus der Brüder-Gemeine, 1892, Nr. 10.","1892","Zeitung"
"14725","","Nachrichten aus der Brüder-Gemeine, 1820, Nr. 1.","1820","Zeitung"
"12514","","Nachrichten aus der Brüder-Gemeine, 1836, Nr. 6.","1836","Zeitung"
"11847","","Nachrichten aus der Brüder-Gemeine, 1837, Nr. 1.","1837","Zeitung"
"11389","","Nachrichten aus der Brüder-Gemeine, 1820, Nr. 2.","1820","Zeitung"
"10772","","Nachrichten aus der Brüder-Gemeine, 1833, Nr. 4.","1833","Zeitung"
"7728","","Nachrichten aus der Brüder-Gemeine, 1821, Nr. 5.","1821","Zeitung"
